OBJECTID,State,Segment,stTranNum,MHW,dVol,dMean,dDensity,Start_Date,End_Date,dMHW_Vol,dDensityMHW,dMHW_Vol2,dDensityMHW2,dMHW,dMHW_Rate,mapPlot,Shape_Length_1,Shape_Area_1,Start_Date,End_Date,Shape,Shape.STArea(),Shape.STLength(),GlobalID,created_user,created_date,last_edited_user,last_edited_date,x,y
5340,NC,1,693,0.25999999,1583,0.37,4.8,20140601,20161101,0,,1513,4.6,,0,28,,,,,,0.000014990721051874003,0.03418551776306782,{A095CD26-EDDA-49B3-9A51-C9F53A3453CF},,,,,,
5341,NC,1,694,0.25999999,400,0.08,1.2,20140601,20161101,0,,12,0.1,,0,28,,,,,,0.000014990935854758504,0.0341850822626685,{3A1FA69D-0522-4394-ABBF-74C98156ACB2},,,,,,
5342,NC,1,695,0.25999999,-662,-0.11,-2,20140601,20161101,0,,-1522,-4.7,,0,28,,,,,,0.000014991656536669003,0.03418483136174848,{14B6B6AD-2586-4024-BF07-19C1923C4BF6},,,,,,
5343,NC,1,696,0.25999999,65,0.01,0.2,20140601,20161101,0,,-96,-0.3,,0,28,,,,,,0.000014990962681904503,0.03418448895006261,{D6FE123D-5351-4DBD-9559-0DA244D7E7AB},,,,,,
5344,NC,1,697,0.25999999,1708,0.22,5.2,20140601,20161101,0,,1594,4.9,,0,28,,,,,,0.000014990080780386504,0.03418420588616741,{6E6F0BE1-750C-4D1C-BDF7-60BD8D4765D7},,,,,,
5345,NC,1,698,0.25999999,1262,0.18,3.8,20140601,20161101,0,,1195,3.7,,0,28,,,,,,0.000014990690143918504,0.034183986707375325,{90F26A43-3AF0-43E2-9EA2-E96A4893D5CF},,,,,,
5346,NC,1,699,0.25999999,-2297,-0.36,-7,20140601,20161101,0,,-4088,-12.4,,0,28,,,,,,0.000014990103423189504,0.034183580544722536,{0C380FF5-073F-4D7A-AD0A-1E8E08F9D4FA},,,,,,
5347,NC,1,700,0.25999999,-2912,-0.46,-8.9,20140601,20161101,0,,-4565,-13.9,,0,28,,,,,,0.000014990295975321004,0.03418333332869441,{1E4C4C80-F5D0-4AC1-A351-7FA89E8D47D2},,,,,,
5348,NC,1,701,0.25999999,977,0.14,3,20140601,20161101,0,,364,1.1,,0,29,,,,,,0.000014596978811247004,0.03412621265191322,{79EF278D-62C2-4243-9533-A39376775FD1},,,,,,
5349,NC,1,702,0.25999999,2014,0.28,6.1,20140601,20161101,0,,1846,5.6,,0,29,,,,,,0.000014991241667989003,0.03416842243007218,{87B8C95F-6FDE-4459-AD9A-DA0BC376B843},,,,,,
5350,NC,1,703,0.25999999,4103,0.58,12.5,20140601,20161101,0,,3703,11.3,,0,29,,,,,,0.000014989620467169503,0.03416827391047399,{A86D4D1D-DB76-4B49-B2C2-CDA78A91145F},,,,,,
5351,NC,1,704,0.25999999,2931,0.48,8.9,20140601,20161101,0,,2506,7.7,,0,29,,,,,,0.000014990086383417504,0.03416818955381394,{201C186E-0B0D-44A9-BB90-7323FA6B53DA},,,,,,
5352,NC,1,705,0.25999999,-984,-0.18,-3,20140601,20161101,0,,-1055,-3.2,,0,29,,,,,,0.000014988697374125004,0.034167724496080666,{AB1C6393-80D3-4113-98C2-B7394DD9DA67},,,,,,
5353,NC,1,706,0.25999999,-1267,-0.24,-3.9,20140601,20161101,0,,-1879,-5.7,,0,29,,,,,,0.000014989440794372504,0.034167502451537275,{0AB2018C-F771-434A-9DEC-294A4E264ABD},,,,,,
5354,NC,1,707,0.25999999,54,0.01,0.2,20140601,20161101,0,,-345,-1.1,,0,29,,,,,,0.000014989043449829004,0.034167125478721624,{1641E5F9-B220-41C3-986D-300F7164ED84},,,,,,
5355,NC,1,708,0.25999999,2621,0.4,8,20140601,20161101,0,,2446,7.5,,0,29,,,,,,0.000014989087163594003,0.03416679295918127,{80F8938F-15F0-4211-AA49-8D61A13EFE61},,,,,,
5356,NC,1,709,0.25999999,2927,0.38,8.9,20140601,20161101,0,,2437,7.4,,0,29,,,,,,0.000014989039619382504,0.03416657334584845,{A4C73686-89C9-4B0A-9FD6-9F0D19C9FD3B},,,,,,
5357,NC,1,710,0.25999999,4326,0.56,13.2,20140601,20161101,0,,3797,11.6,,0,29,,,,,,0.000014989154663905504,0.03416630847511723,{324A65D0-B013-4FF1-B04C-91043F3E4788},,,,,,
5358,NC,1,711,0.25999999,1755,0.3,5.3,20140601,20161101,0,,1443,4.4,,0,29,,,,,,0.000014987428916711004,0.034165888980156954,{C6F8E8C2-88F8-4034-8434-0E1A942F11D0},,,,,,
5359,NC,1,712,0.25999999,2361,0.44,7.2,20140601,20161101,0,,2153,6.5,,0,29,,,,,,0.000014988826058820003,0.03416566185299807,{C7D00961-35B6-4E21-9E5E-B4359E994E86},,,,,,
5360,NC,1,713,0.25999999,4987,0.8,15.2,20140601,20161101,0,,4439,13.5,,0,29,,,,,,0.000014988082437424504,0.03416543772024262,{43F11D1C-A354-41E2-957E-3D9D6CF7C30C},,,,,,
5361,NC,1,714,0.25999999,1721,0.34,5.2,20140601,20161101,0,,1636,5,,0,29,,,,,,0.000014988551512187003,0.0341651628291661,{9AFAAE14-4836-4A32-886F-50BD4D951260},,,,,,
5362,NC,1,715,0.25999999,352,0.06,1.1,20140601,20161101,0,,54,0.2,,0,29,,,,,,0.000014987463560749503,0.03416477321168824,{826A24B0-4DA5-453B-911A-BE4EF2D4E8F7},,,,,,
5363,NC,1,716,0.25999999,1301,0.2,4,20140601,20161101,0,,1108,3.3,,0,29,,,,,,0.000014988279553906004,0.03416447923870328,{34358F3F-223C-45BD-8C88-1BDB06308B99},,,,,,
5364,NC,1,717,0.25999999,906,0.12,2.8,20140601,20161101,0,,698,2.1,,0,29,,,,,,0.000014986780177660004,0.034164096057388856,{7E8071D6-2EA3-4261-AA41-B25679F1F943},,,,,,
5365,NC,1,718,0.25999999,419,0.07,1.3,20140601,20161101,0,,-210,-0.6,,0,29,,,,,,0.000014988044652399504,0.034164047917276445,{CA2C06C9-F805-4AA5-B635-1E04AD03FE03},,,,,,
5366,NC,1,719,0.25999999,772,0.12,2.4,20140601,20161101,0,,-382,-1.2,,0,29,,,,,,0.000014986870412067504,0.0341636377874887,{7FF1C284-2092-4FE8-B697-F3302F7E7715},,,,,,
5367,NC,1,720,0.25999999,439,0.07,1.3,20140601,20161101,0,,-536,-1.7,,0,29,,,,,,0.000014987690433281505,0.034163351262445706,{3BE188B9-2936-4F60-8088-CC1DEF014C7D},,,,,,
5368,NC,1,721,0.25999999,1791,0.24,5.5,20140601,20161101,0,,922,2.8,,0,29,,,,,,0.000014986534198198504,0.034162945547210936,{C1789646-94AB-474C-B4D0-349E311B4E2E},,,,,,
5369,NC,1,722,0.25999999,1563,0.2,4.8,20140601,20161101,0,,990,3,,0,29,,,,,,0.000014987681608181003,0.0341628131499964,{F8450B74-98C1-4CEE-A62D-1108C03CD83A},,,,,,
5370,NC,1,723,0.25999999,2469,0.32,7.5,20140601,20161101,0,,2133,6.5,,0,29,,,,,,0.000014986255754627004,0.03416246004241696,{7E385F92-2929-4F1D-8029-25F3F6E0B017},,,,,,
5371,NC,1,724,0.25999999,3994,0.55,12.2,20140601,20161101,0,,3904,11.9,,0,29,,,,,,0.000014986406001332504,0.03416212160603552,{DB25F504-CD89-4A7D-9F78-35E6FE96389D},,,,,,
5372,NC,1,725,0.25999999,6690,1.01,20.4,20140601,20161101,0,,6334,19.3,,0,29,,,,,,0.000014986251653263004,0.034161717220439654,{0136883E-C82A-42E5-B22A-86E719AE7DB1},,,,,,
5373,NC,1,726,0.25999999,3383,0.61,10.3,20140601,20161101,0,,3303,10.1,,0,30,,,,,,0.000014986806267850503,0.03416158705150681,{A2E779C4-13B0-4A47-8651-E3F12BDCEE45},,,,,,
5374,NC,1,727,0.25999999,2698,0.45,8.2,20140601,20161101,0,,2637,8,,0,30,,,,,,0.000014985977212422504,0.034161280280850394,{293AA8FB-6B6F-4C7A-9DF6-A25459119582},,,,,,
5375,NC,1,728,0.25999999,5490,0.85,16.7,20140601,20161101,0,,4925,15,,0,30,,,,,,0.000014986187667660004,0.034160929939327414,{1D5B4A8C-9808-4B82-A75F-DFEB633823DF},,,,,,
5376,NC,1,729,0.25999999,6845,0.94,20.9,20140601,20161101,0,,6012,18.4,,0,30,,,,,,0.000015181443937596503,0.03418893906129424,{611F138F-6302-4856-A8A8-F8406C2DAFDA},,,,,,
5377,NC,1,730,0.25999999,5445,0.76,16.6,20140601,20161101,0,,5121,15.6,,0,30,,,,,,0.000015181206994633505,0.03419513883658131,{CBBE951D-7D95-4557-A24B-6BB968FE10E5},,,,,,
5378,NC,1,731,0.25999999,5129,0.77,15.6,20140601,20161101,0,,5076,15.4,,0,30,,,,,,0.000014985725961733503,0.03417377188651114,{E2C7A4E5-09F4-43FF-8607-43480A389204},,,,,,
5379,NC,1,732,0.25999999,5417,0.76,16.5,20140601,20161101,0,,5080,15.4,,0,30,,,,,,0.000014985944798256003,0.034173526611539135,{861C99B4-00AA-40EE-8BD5-34F4668E8442},,,,,,
5380,NC,1,733,0.25999999,5533,0.75,16.9,20140601,20161101,0,,4696,14.3,,0,30,,,,,,0.000014984420312508005,0.03417308992274488,{98C59294-2C3A-4AB2-819F-F92890236593},,,,,,
5381,NC,1,734,0.25999999,2770,0.39,8.4,20140601,20161101,0,,2359,7.2,,0,30,,,,,,0.000014985000598099503,0.0341729218678135,{139496DC-FB8F-42AA-A620-AA685562B978},,,,,,
5382,NC,1,735,0.25999999,1139,0.19,3.5,20140601,20161101,0,,475,1.5,,0,30,,,,,,0.000014985498064870503,0.03417271414430044,{A36B612C-A52A-484C-92B0-C83F0F9DE938},,,,,,
5383,NC,1,736,0.25999999,1311,0.21,4,20140601,20161101,0,,608,1.9,,0,30,,,,,,0.000014985013590216503,0.03417235761814855,{72D72366-72C2-4B9F-A807-0D47707CB40F},,,,,,
5384,NC,1,737,0.25999999,471,0.07,1.4,20140601,20161101,0,,19,0.1,,0,30,,,,,,0.000014983876145508504,0.03417203711667521,{B9B7BBC4-7FB4-4360-917B-3FDEAC909A81},,,,,,
5385,NC,1,738,0.25999999,176,0.03,0.5,20140601,20161101,0,,-1960,-5.9,,0,30,,,,,,0.000014984721448643004,0.03417169924530692,{101B8361-6FB9-43AD-BE0F-FFA5079C54C5},,,,,,
5386,NC,1,739,0.25999999,1140,0.17,3.5,20140601,20161101,0,,-303,-0.9,,0,30,,,,,,0.000014984198835375003,0.03417130179341045,{63642232-7292-4287-B3AF-0D554C8F72A6},,,,,,
5387,NC,1,740,0.25999999,557,0.08,1.7,20140601,20161101,0,,-1063,-3.2,,0,30,,,,,,0.000014984057340021504,0.0341711309285117,{EAA89D8D-6CA8-484D-93A8-2896DEB72346},,,,,,
5388,NC,1,741,0.25999999,-585,-0.09,-1.8,20140601,20161101,0,,-2051,-6.2,,0,30,,,,,,0.000014984267803812003,0.03417080069177479,{D7E9D9DD-B1F8-489A-8414-0D171D50D93E},,,,,,
5389,NC,1,742,0.25999999,-990,-0.15,-3,20140601,20161101,0,,-1993,-6.1,,0,30,,,,,,0.000014983764364132503,0.03417052626929611,{98A3BB69-DB9A-4BBB-BE6B-083C103E3721},,,,,,
5390,NC,1,743,0.25999999,-1374,-0.22,-4.2,20140601,20161101,0,,-2265,-6.9,,0,30,,,,,,0.000014984231299210504,0.03417023707110077,{F0234868-2F41-408D-826D-83571FA699B2},,,,,,
5391,NC,1,744,0.25999999,-992,-0.15,-3,20140601,20161101,0,,-2145,-6.5,,0,30,,,,,,0.000014982837497536004,0.0341698458878755,{742CD76F-4FC5-4A0A-A7E9-501ACF6D87B6},,,,,,
5392,NC,1,745,0.25999999,54,0.01,0.2,20140601,20161101,0,,-377,-1.1,,0,30,,,,,,0.000014984033468696504,0.034169815757254245,{D62F6D70-08AC-440F-AEE2-1775669B14D1},,,,,,
5393,NC,1,746,0.25999999,2077,0.28,6.3,20140601,20161101,0,,1835,5.6,,0,30,,,,,,0.000014983497976979504,0.03416949484869467,{A8744D2D-1731-4005-8A43-C5D6C63D1025},,,,,,
5394,NC,1,747,0.25999999,1773,0.23,5.4,20140601,20161101,0,,1577,4.8,,0,30,,,,,,0.000014983045513179004,0.034169117185814606,{2A44616D-3E52-4D33-B8C6-B8E0E44F973D},,,,,,
5395,NC,1,748,0.25999999,1291,0.17,3.9,20140601,20161101,0,,754,2.3,,0,30,,,,,,0.000014982480974802004,0.03416861964183927,{89366BAB-52DB-47FD-8735-BE9BD9002021},,,,,,
5396,NC,1,749,0.25999999,2919,0.37,8.9,20140601,20161101,0,,2905,8.8,,0,30,,,,,,0.000014982684619509004,0.03416832582232584,{41B0D2BA-478D-4A34-8AAC-2B1E23632090},,,,,,
5397,NC,1,750,0.25999999,3226,0.42,9.8,20140601,20161101,0,,2765,8.4,,0,30,,,,,,0.000014983131887037504,0.03416817422816789,{979D758C-468B-4580-B534-E8F987A34E2B},,,,,,
5398,NC,1,751,0.25999999,2829,0.37,8.6,20140601,20161101,0,,1318,4,,0,31,,,,,,0.000014982429751737504,0.034167863191200694,{6685E6F6-3EE0-4010-9C0B-9C596B461857},,,,,,
5399,NC,1,752,0.25999999,2005,0.24,6.1,20140601,20161101,0,,1231,3.7,,0,31,,,,,,0.000014981867551806005,0.034167542792474644,{ACE7468F-17C4-43DC-B4BC-46BF4B5A9A03},,,,,,
5400,NC,1,753,0.25999999,4967,0.54,15.1,20140601,20161101,0,,4948,15.1,,0,31,,,,,,0.000014982811237785504,0.03416727776129741,{A02FE786-9DC5-4A52-A48D-DBCE7D89F105},,,,,,
5401,NC,1,754,0.25999999,1894,0.25,5.8,20140601,20161101,0,,389,1.2,,0,31,,,,,,0.000014981990551904004,0.03416691769720498,{1C130595-4AD4-4484-BA78-FB578BD51202},,,,,,
5402,NC,1,755,0.25999999,2726,0.33,8.3,20140601,20161101,0,,1698,5.2,,0,31,,,,,,0.000018700428606854503,0.034701306491399395,{0F47EE8C-41BC-4B62-9BAE-2B04EE47EE8B},,,,,,
5403,NC,1,756,0.25999999,2139,0.25,6.5,20140601,20161101,0,,2124,6.5,,0,31,,,,,,0.000015956301159689005,0.034433243101556134,{4E4BD1AB-2305-4DBD-9CD3-637B773FE58D},,,,,,
5404,NC,1,757,0.25999999,2267,0.25,6.9,20140601,20161101,0,,2240,6.9,,0,31,,,,,,0.000014981480742507503,0.034325656288869584,{E7F7D3D7-9AF5-45EB-8BE4-62616995F502},,,,,,
5405,NC,1,758,0.25999999,3886,0.38,11.8,20140601,20161101,0,,3716,11.3,,0,31,,,,,,0.000014981113308342004,0.03432539912363667,{E4BF3069-1346-48B5-A3DB-3C12A372C3DE},,,,,,
5406,NC,1,759,0.25999999,4965,0.46,15.1,20140601,20161101,0,,4850,14.8,,0,31,,,,,,0.000014981661180678004,0.034325194476846545,{06C3F49B-4DAE-4D38-8308-855EE4C63553},,,,,,
5407,NC,1,760,0.25999999,4196,0.4,12.8,20140601,20161101,0,,4071,12.4,,0,31,,,,,,0.000014980508631086504,0.034324676039742166,{04183542-DAB6-4EC9-A729-15A2DEB523E3},,,,,,
5408,NC,1,761,0.25999999,5793,0.57,17.7,20140601,20161101,0,,5599,17,,0,31,,,,,,0.000014981294776001503,0.03432442742253145,{F47B706F-AE9A-43EA-95B0-ECEA8E8701DB},,,,,,
5409,NC,1,762,0.25999999,5909,0.61,18,20140601,20161101,0,,5831,17.8,,0,31,,,,,,0.000014980448442183504,0.03432408329087851,{B7B40F0F-505A-406F-99EE-936A1972F258},,,,,,
5410,NC,1,763,0.25999999,5651,0.58,17.2,20140601,20161101,0,,5439,16.5,,0,31,,,,,,0.000014981020749516003,0.0343238358299409,{D28D0D30-AC79-4E17-840C-DE57BF56AC74},,,,,,
5411,NC,1,764,0.25999999,12007,1.02,36.6,20140601,20161101,0,,9910,30.2,,0,31,,,,,,0.000016743814508562504,0.03457340213229258,{BFC0D0B2-2B0C-4A59-9C37-C1D5D41D0BFF},,,,,,
5412,NC,1,765,0.25999999,12810,1.07,39,20140601,20161101,0,,10943,33.3,,0,31,,,,,,0.000015564506617256005,0.03446234253018128,{3CFD9F71-AB19-4C03-81CD-D7AB70F8E699},,,,,,
5413,NC,1,766,0.25999999,5669,0.48,17.3,20140601,20161101,0,,5490,16.8,,0,31,,,,,,0.000014980267379692005,0.034397211592282595,{DE437208-946A-4CE8-AE48-7AF845F85C2D},,,,,,
5414,NC,1,767,0.25999999,3804,0.37,11.6,20140601,20161101,0,,2865,8.8,,0,31,,,,,,0.000014979994445213003,0.03439685831809677,{D34C888C-159B-4224-B12D-19D78C3CE133},,,,,,
5415,NC,1,768,0.25999999,1533,0.18,4.7,20140601,20161101,0,,-153,-0.4,,0,31,,,,,,0.000014980830727104005,0.03439659516001625,{BCA5B9E8-68FB-4706-A74E-B84A064F14ED},,,,,,
5416,NC,1,769,0.25999999,1390,0.18,4.2,20140601,20161101,0,,707,2.1,,0,31,,,,,,0.000014978982816860003,0.034396103614354315,{F4A43716-75AF-4E9A-9C7E-F6043A629253},,,,,,
5417,NC,1,770,0.25999999,2308,0.31,7,20140601,20161101,0,,2118,6.4,,0,31,,,,,,0.000014980070008917004,0.03439595127443197,{5E6FAE81-6028-4745-8C3C-EB938AE43025},,,,,,
5418,NC,1,771,0.25999999,3879,0.45,11.8,20140601,20161101,0,,2930,8.9,,0,31,,,,,,0.000014979420992136504,0.03439564774419517,{513D690E-7AA3-4FE1-8CE0-8AA14319B505},,,,,,
5419,NC,1,772,0.25999999,2873,0.36,8.8,20140601,20161101,0,,2050,6.2,,0,31,,,,,,0.000014978813436328003,0.03439529104728592,{74769826-862D-4EB1-B7DF-759AC322A690},,,,,,
5420,NC,1,773,0.25999999,-183,-0.03,-0.6,20140601,20161101,0,,-727,-2.2,,0,31,,,,,,0.000014979111697864003,0.03439486767971805,{68B83986-B87C-4B08-AECB-5BC51B85D263},,,,,,
5421,NC,1,774,0.25999999,-2747,-0.75,-8.4,20140601,20161101,0,,-3103,-9.5,,0,31,,,,,,0.000008504384929333002,0.03347480738542371,{CF908BF7-92AB-4B3F-9C04-7AEDFF5F760A},,,,,,
5422,NC,1,775,0.25999999,-1455,-0.37,-4.4,20140601,20161101,0,,-1884,-5.8,,0,31,,,,,,0.000006480069893687001,0.03312598263188633,{A566DB05-2CBD-43F1-BB21-A7AF3196AF2D},,,,,,
5423,NC,1,776,0.25999999,-1573,-0.32,-4.8,20140601,20161101,0,,-2091,-6.3,,0,32,,,,,,0.000013986826690758503,0.03325775339061493,{ACCAFB4A-2120-4769-AD2F-B8EF5A9B07C9},,,,,,
5424,NC,1,777,0.25999999,-2642,-0.43,-8.1,20140601,20161101,0,,-3349,-10.3,,0,32,,,,,,0.000014978480026826004,0.033856574905434006,{ED762D5A-3FE3-4DCF-98C0-CD76F6CF94FE},,,,,,
5425,NC,1,778,0.25999999,-1203,-0.17,-3.7,20140601,20161101,0,,-1820,-5.5,,0,32,,,,,,0.000014977994914521004,0.033856220880248214,{29C0654F-8741-4CE0-9CB8-4F4884B7D9D2},,,,,,
5426,NC,1,779,0.25999999,-1604,-0.25,-4.9,20140601,20161101,0,,-2835,-8.6,,0,32,,,,,,0.000014978535216139005,0.03385607125653421,{3C152618-52AC-4BC7-A49C-B49342F55E3D},,,,,,
5427,NC,1,780,0.25999999,-1365,-0.23,-4.2,20140601,20161101,0,,-2263,-6.9,,0,32,,,,,,0.000014977366932356004,0.033855625589968096,{FD7E2F7A-DCB9-4684-B6E8-3889B45C4FA6},,,,,,
5428,NC,1,781,0.25999999,-603,-0.1,-1.8,20140601,20161101,0,,-1787,-5.5,,0,32,,,,,,0.000014978883735283005,0.033855493806502004,{B7599555-DE90-49B2-B60E-5D1B09D99533},,,,,,
5429,NC,1,782,0.25999999,-1255,-0.25,-3.8,20140601,20161101,0,,-2585,-7.9,,0,32,,,,,,0.000014977345203776004,0.03385512214931044,{853E0F07-55B7-4933-B102-C8107A4AF3C0},,,,,,
5430,NC,1,783,0.25999999,-2675,-0.45,-8.2,20140601,20161101,0,,-3201,-9.7,,0,32,,,,,,0.000014976932469231004,0.0338547966352647,{7C505C94-AE52-4FEB-BF3A-F2CB59137ADD},,,,,,
5431,NC,1,784,0.25999999,-3822,-0.52,-11.6,20140601,20161101,0,,-4735,-14.5,,0,32,,,,,,0.000025120089092427005,0.03534192302042473,{1EAFE9B1-D51A-44E4-9BF9-80AF0DDF4683},,,,,,
5432,NC,1,785,0.25999999,-2538,-0.49,-7.7,20140601,20161101,0,,-4235,-12.9,,0,32,,,,,,0.000015947884259410504,0.03437232965187273,{A4AF3BCB-3FC0-4865-AAEA-B1BEBE696060},,,,,,
5433,NC,1,786,0.25999999,-3618,-0.67,-11,20140601,20161101,0,,-5196,-15.8,,0,32,,,,,,0.000014976792537239503,0.03426495934593347,{72FF016D-D7A3-4A58-BBE2-A0E083FE30C9},,,,,,
5434,NC,1,787,0.25999999,-3598,-0.66,-11,20140601,20161101,0,,-6004,-18.3,,0,32,,,,,,0.000014976931431811503,0.03426462706906859,{E43EEEBF-1672-4FB2-A0C4-56D4E6D9CD21},,,,,,
5435,NC,1,788,0.25999999,-2318,-0.37,-7.1,20140601,20161101,0,,-4302,-13.1,,0,32,,,,,,0.000014976736466170004,0.03426436261186892,{A0AB9321-B45D-4BF7-A4F4-A6BDC6417D35},,,,,,
5436,NC,1,789,0.25999999,-2329,-0.4,-7.1,20140601,20161101,0,,-4865,-14.8,,0,32,,,,,,0.000014977304820535004,0.034264162521781605,{05DE0F0E-B0F2-456B-97C4-ECE04D9BDAC2},,,,,,
5437,NC,1,790,0.25999999,-2239,-0.34,-6.8,20140601,20161101,0,,-2677,-8.1,-14.13914203,-19.16664304,32,,,,,,0.000014976461485872505,0.03426378796626971,{EECCF281-9AA5-446B-94E8-7A1D9E34F634},,,,,,
5438,NC,1,791,0.25999999,-2889,-0.5,-8.8,20140601,20161101,0,,-3891,-11.9,,0,32,,,,,,0.000014976328880181003,0.034263523857789684,{FD4A8EB3-1D72-4D34-BF47-87471C079B4D},,,,,,
5439,NC,1,792,0.25999999,-3472,-0.59,-10.6,20140601,20161101,0,,-3954,-12.1,,0,32,,,,,,0.000014977160562748504,0.034263325297565504,{48AFD770-DB8D-425E-AC67-F999C966863E},,,,,,
5440,NC,1,793,0.25999999,-1008,-0.18,-3.1,20140601,20161101,0,,-3608,-11,,0,32,,,,,,0.000014976052952931504,0.034262976035496905,{AB2E7B76-AE9D-422D-8CC2-ACD5E72286C3},,,,,,
5441,NC,1,794,0.25999999,-3526,-0.56,-10.7,20140601,20161101,0,,-5585,-17,,0,32,,,,,,0.000014975584537490004,0.03426257947905762,{DE48D35B-EC7F-4C26-9B06-6378CE0C8CFF},,,,,,
5442,NC,1,795,0.25999999,-1748,-0.29,-5.3,20140601,20161101,0,,-5426,-16.6,,0,32,,,,,,0.000014975670588693503,0.034262226774881256,{603545CC-D167-4DF7-AD1E-BA659A7C80C6},,,,,,
5443,NC,1,796,0.25999999,-3616,-0.6,-11,20140601,20161101,0,,-6258,-19,,0,32,,,,,,0.000014975532339627003,0.03426187176509748,{8F3C8137-C3EB-448E-ABA8-124FBE5A3022},,,,,,
5444,NC,1,797,0.25999999,-3552,-0.76,-10.8,20140601,20161101,0,,-6668,-20.3,,0,32,,,,,,0.000014975397934526503,0.03426162413183838,{6DFF9C7C-F960-4AB6-BC60-0AF1BA3BE85C},,,,,,
5445,NC,1,798,0.25999999,-3342,-0.66,-10.2,20140601,20161101,0,,-5885,-17.9,,0,32,,,,,,0.000014975261786717004,0.03426147113194769,{092B947F-398E-4269-8265-357C786E95A0},,,,,,
5446,NC,1,799,0.25999999,-3773,-0.69,-11.5,20140601,20161101,0,,-7474,-22.8,,0,32,,,,,,0.000014975818811755003,0.0342613064237174,{CDB048E4-3271-4138-A53E-4BDCFA678EFD},,,,,,
5447,NC,1,800,0.25999999,-3158,-0.5,-9.6,20140601,20161101,0,,-6376,-19.4,,0,32,,,,,,0.000014975241739060003,0.034260864216698404,{5C08F969-B1F3-481D-8435-467B7ED89A7D},,,,,,
5448,NC,1,801,0.25999999,-1548,-0.23,-4.7,20140601,20161101,0,,-4862,-14.8,,0,33,,,,,,0.000014974524917338004,0.03426035571691685,{5B3E59C5-FB60-4AD9-ABE3-DA1870DFD5C1},,,,,,
5449,NC,1,802,0.25999999,-786,-0.1,-2.4,20140601,20161101,0,,-3619,-11,,0,33,,,,,,0.000014975219020492004,0.03426008572435423,{7F2907FC-EF8C-43A0-82CE-B956F1628FA1},,,,,,
5450,NC,1,803,0.25999999,-2747,-0.38,-8.4,20140601,20161101,0,,-8469,-25.8,,0,33,,,,,,0.000014974409215212503,0.03425970323524922,{0B4EFFC8-61AD-4C57-B17F-D06DA3DAEE12},,,,,,
5451,NC,1,804,0.25999999,-282,-0.04,-0.9,20140601,20161101,0,,-8487,-25.9,,0,33,,,,,,0.000014974279987709003,0.03425945115492866,{7CF56EBE-A19D-4138-8F5A-B50331B64BAB},,,,,,
5452,NC,1,805,0.25999999,1005,0.13,3.1,20140601,20161101,0,,-3303,-10.1,,0,33,,,,,,0.000014974189103900004,0.034259238890741096,{FAED0F47-9C80-47D1-A7A6-C4EF101ABA33},,,,,,
5453,NC,1,806,0.25999999,-1373,-0.17,-4.2,20140601,20161101,0,,-4198,-12.8,,0,33,,,,,,0.000014974739537981503,0.03425914579492963,{C5026E85-662B-40E0-A3C3-6196BC686A90},,,,,,
5454,NC,1,807,0.25999999,170,0.02,0.5,20140601,20161101,0,,-433,-1.4,,0,33,,,,,,0.000014973201819757504,0.03425880529458268,{2B0015FF-2AB9-41B4-9A93-D058AF852D7F},,,,,,
5455,NC,1,808,0.25999999,2575,0.29,7.8,20140601,20161101,0,,2455,7.5,,0,33,,,,,,0.000014973716474115504,0.03425828994719743,{21191FD9-5C60-40D4-9548-0391126BA96C},,,,,,
5456,NC,1,809,0.25999999,340,0.04,1,20140601,20161101,0,,125,0.4,,0,33,,,,,,0.000014974219581158004,0.034257925324217606,{0AF004C1-D925-487B-BBF6-876812471F1F},,,,,,
5457,NC,1,810,0.25999999,1472,0.19,4.5,20140601,20161101,0,,1093,3.3,,0,33,,,,,,0.000015169081145161504,0.03428559830803516,{115572D1-1C1C-457B-AC32-7AF9FC241E56},,,,,,
5458,NC,1,811,0.25999999,2191,0.29,6.7,20140601,20161101,0,,1976,6,,0,33,,,,,,0.000018103081578876005,0.03470882847423451,{6C0A3049-BEA1-44FD-95A9-86EE43BB22F0},,,,,,
5459,NC,1,812,0.25999999,3067,0.4,9.3,20140601,20161101,0,,2752,8.3,,0,33,,,,,,0.000014972603050733504,0.034364918618616735,{B8D12847-A3BE-40C7-BC0C-CAA97479CFA1},,,,,,
5460,NC,1,813,0.25999999,2537,0.33,7.7,20140601,20161101,0,,2048,6.2,,0,33,,,,,,0.000014973561170379004,0.03436459763923664,{AC19CAA8-6243-4BF6-A26F-4EE238B36BCC},,,,,,
5461,NC,1,814,0.25999999,2308,0.31,7,20140601,20161101,0,,2214,6.7,,0,33,,,,,,0.000014972850909900004,0.034364158763196304,{538B7931-EC50-46FC-90AD-95B6D6E64EE1},,,,,,
5462,NC,1,815,0.25999999,2377,0.36,7.2,20140601,20161101,0,,2232,6.8,,0,33,,,,,,0.000014972169095019005,0.034363826275606316,{2BBC9457-5CA8-47BC-8BBB-7123D8131570},,,,,,
5463,NC,1,816,0.25999999,295,0.05,0.9,20140601,20161101,0,,-628,-2,,0,33,,,,,,0.000014972633016605003,0.03436366949165861,{A99A4079-F736-4F1A-AF15-53534DF8F4E5},,,,,,
5464,NC,1,817,0.25999999,-350,-0.07,-1.1,20140601,20161101,0,,-2230,-6.8,,0,33,,,,,,0.000014973204500960503,0.034363425213414636,{A25DD40F-745B-491C-80E4-45BFC23C7436},,,,,,
